Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
vm72-test-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,14.96093,14.96093,0,SAME
vm72-test-kiopos-web01_osdisk_1_1a7f2bed3d8c43359921c3e41b45a926,KioSoft Globalazure  Subscription,rg49-test-kiopos,20.662407,20.662407,0,SAME
vm73-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,83.549469,83.549469,0,SAME
vm73-prod-modem_osdisk_1_237266ce8eac4256b70c15497445e36c,KioSoft Globalazure  Subscription,rg50-prod-modem,74.795665,74.795665,0,SAME
vm74-test-universal,KioSoft Globalazure  Subscription,rg51-test-csc,14.893707,14.893707,0,SAME
vm74-test-universal_osdisk_1_4531eb6b58ea47c18d98719556a5a6ea,KioSoft Globalazure  Subscription,rg51-test-csc,20.589299,20.589299,0,SAME
vm90-prod-powerbi,KioSoft Globalazure  Subscription,commandcenter,26.732764,26.732764,0,SAME
vm90-prod-powerbi_osdisk_1_30820f66bf4e4ab3b395b47bafc55b02,KioSoft Globalazure  Subscription,commandcenter,20.112199,20.112199,0,SAME
vm90-prod-powerbi-ip,KioSoft Globalazure  Subscription,commandcenter,3.720199,3.720199,0,SAME
vm93-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.120382,0.120382,0,SAME
vm93stagekiopossoft01-osdisk-20231025-094437,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.877478,0.877478,0,SAME
vm94-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.120299,0.120299,0,SAME
vm94stagekioposweb01-osdisk-20231025-092420,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.904834,0.904834,0,SAME
vm97-prod-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,29.430211,29.430211,0,SAME
vm97-prod-csc-universal-web01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.112199,20.112199,0,SAME
vm98-prod-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,31.089791,31.089791,0,SAME
vm98-prod-csc-universal-web02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm99-prod-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,29.35709,29.35709,0,SAME
vm99-prod-csc-universal-web03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
waftestvm_osdisk_1_ed8e841fc1ad41f4a04deba3d34d2175-eastus,KioSoft Globalazure  Subscription,kiosoft-test,39.500205,39.500205,0,SAME
wb,KioSoft Globalazure  Subscription,kiosoft-test,20.828767,20.828767,0,SAME
wb-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.720199,3.720199,0,SAME
