ResourceGroup,ResourceGroupId,SubscriptionName,SubscriptionId,Resource,ResourceId,ResourceType,ResourceLocation,Tags,Cost,CostUSD,Currency
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip138-vm103-prod-csc-retail-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip138-vm103-prod-csc-retail-web02,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip139-vm104-prod-csc-retail-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip139-vm104-prod-csc-retail-web03,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip140-vm105-prod-csc-retail-web04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip140-vm105-prod-csc-retail-web04,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip141-vm106-prod-csc-retail-reportserver01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip141-vm106-prod-csc-retail-reportserver01,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip142-vm107-prod-csc-retail-reportserver02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip142-vm107-prod-csc-retail-reportserver02,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip143-vm108-prod-csc-retail-reportserver03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip143-vm108-prod-csc-retail-reportserver03,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip144-vm109-prod-csc-retail-reportserver04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip144-vm109-prod-csc-retail-reportserver04,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip159-vm128-prod-csc-retail-reportserver05,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip159-vm128-prod-csc-retail-reportserver05,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip160-vm129-prod-csc-retail-reportserver06,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip160-vm129-prod-csc-retail-reportserver06,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip161-vm130-prod-csc-retail-reportserver07,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip161-vm130-prod-csc-retail-reportserver07,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip162-vm131-prod-csc-retail-reportserver08,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/publicipaddresses/pip162-vm131-prod-csc-retail-reportserver08,Public IP address,US East,[],3.600039685,3.600039685,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,privatelink.file.core.windows.net,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.network/privatednszones/privatelink.file.core.windows.net,Private DNS zone,Unknown,[],0.483743502,0.483743502,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,ddos attack-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/ddos attack-csc,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-reportserver01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-reportserver01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-reportserver02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-reportserver02,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-reportserver03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-reportserver03,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-reportserver04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-reportserver04,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-retail-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-retail-web01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-retail-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-retail-web02,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-retail-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-retail-web03,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-retail-web04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-retail-web04,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-universal-soft01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-universal-soft01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-universal-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-universal-web01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-universal-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-universal-web02,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-universal-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-universal-web03,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-reportserver01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-reportserver01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-reportserver02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-reportserver02,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-reportserver03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-reportserver03,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-reportserver04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-reportserver04,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-retail-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-retail-web01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-retail-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-retail-web02,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-retail-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-retail-web03,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-retail-web04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-retail-web04,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-universal-soft01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-universal-soft01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-universal-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-universal-web01,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-universal-web02,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-universal-web02,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-universal-web03,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-universal-web03,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-csc-universal-web04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high mem usage-csc-universal-web04,microsoft.insights/metricalerts,Unknown,[],0.092190985,0.092190985,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-csc-universal-web04,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-csc-universal-web04,microsoft.insights/metricalerts,Unknown,[],0.092062918,0.092062918,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mariadb48-prod-csc-retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high storage usage-mariadb48-prod-csc-retail,microsoft.insights/metricalerts,Unknown,[],0.059038769,0.059038769,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mariadb27-prod-csc-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-mariadb27-prod-csc-universal,microsoft.insights/metricalerts,Unknown,[],0.058654569,0.058654569,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-mariadb48-prod-csc-retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high cpu usage-mariadb48-prod-csc-retail,microsoft.insights/metricalerts,Unknown,[],0.058654569,0.058654569,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high memory usage-mariadb27-prod-csc-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high memory usage-mariadb27-prod-csc-universal,microsoft.insights/metricalerts,Unknown,[],0.058526502,0.058526502,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-mariadb27-prod-csc-universal,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high storage usage-mariadb27-prod-csc-universal,microsoft.insights/metricalerts,Unknown,[],0.058270369,0.058270369,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high memory usage-mariadb48-prod-csc-retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.insights/metricalerts/high memory usage-mariadb48-prod-csc-retail,microsoft.insights/metricalerts,Unknown,[],0.057501968,0.057501968,USD
rg52-prod-csc,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,redis06-prod-csc-retail,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg52-prod-csc/providers/microsoft.cache/redis/redis06-prod-csc-retail,Redis cache,US East,[],0,0,USD
rg47-prod-cleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg47-prod-cleanstore,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,mysql12-prod-cleanstore,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg47-prod-cleanstore/providers/microsoft.dbformysql/flexibleservers/mysql12-prod-cleanstore,Azure Database for MySQL flexible server,US East,"[""\""environment\"":\""production\"""",""\""db-usage\"":\""cleanstore\"""",""\""db-size\"":\""general purpose, d16ads_v5, 16 vcores, 64 gib ram, 850 gb storage, 2850 iops\"""",""\""db-size\"":\""general purpose, d16ads_v5, 16 vcores, 64 gib ram, 662 storage, 2286 iops\""""]",1267.267276,1267.267276,USD
